sensor_id,lat,lon,pressure,temperature,humidity
2607,42.66,23.319,95022.51,18.81,62.85
2292,42.663,23.273,94637.86,18.03,69.8
3558,42.671,23.364,94666.91,21.71,47.46
2232,42.685,23.301,95154.63,32.83,31.94
2036,42.657,23.349,95320.56,16.11,78.77
2294,42.645,23.265,92799.34,20.51,59.25
2038,42.694,23.32,95482.66,18.27,72.38
2262,42.691,23.324,94702.63,28.23,37.15
3092,42.666,23.284,94477.44,18.38,0.0
1764,42.622,23.366,93436.48,26.44,46.7
2036,42.657,23.349,95221.21,20.88,57.72
3500,42.703,23.349,95184.66,24.17,38.99
2228,42.693,23.333,95338.86,22.87,48.6
3512,42.683,23.335,95412.61,29.01,33.08
1962,42.69,23.324,95287.77,22.44,51.88
2232,42.685,23.301,94290.09,19.25,76.24
3474,42.68,23.293,94856.85,28.89,44.75
1764,42.622,23.366,94267.66,19.93,79.67
2040,42.686,23.351,95695.11,26.63,37.5
1952,42.709,23.398,96096.95,17.32,91.94
3642,42.694,23.36,95157.36,17.09,70.11
4471,42.698,23.291,94525.52,24.13,41.09
2040,42.686,23.351,94972.92,28.53,34.73
3428,42.624,23.406,94052.9,24.3,57.0
3500,42.703,23.349,94969.48,29.04,43.07
1952,42.709,23.398,95480.14,32.87,26.35
3096,42.7,23.36,95642.64,26.77,32.46
2323,42.686,23.4,95582.23,27.51,37.34
2262,42.691,23.324,95243.11,30.75,34.48
3968,42.689,23.357,95134.98,26.87,45.34
3836,42.702,23.371,95884.56,29.1,37.25
3296,42.671,23.325,94058.24,35.08,32.29
3438,42.738,23.293,94227.44,22.86,67.92
3428,42.624,23.406,94670.8,28.8,43.84
3092,42.666,23.284,95229.83,24.68,0.0
3620,42.678,23.254,94380.67,28.58,53.7
2323,42.686,23.4,95261.31,16.46,87.59
3472,42.669,23.318,94637.67,38.03,28.4
3982,42.654,23.33,94449.87,24.81,0.0
3472,42.669,23.318,94607.0,32.75,25.68
2224,42.651,23.335,94419.88,24.53,39.57
2232,42.685,23.301,95242.25,21.27,51.4
1954,42.704,23.354,95936.55,21.72,54.04
3738,42.7,23.332,95511.63,20.44,60.68
1962,42.69,23.324,95426.09,18.02,78.51
2216,42.664,23.373,94584.59,19.32,79.21
1850,42.677,23.311,94229.44,19.66,84.54
3436,42.693,23.359,95403.23,17.02,77.14
2040,42.686,23.351,95829.39,15.47,89.82
2266,42.738,23.272,95960.84,15.35,77.85
2216,42.664,23.373,95214.75,17.24,78.22
2038,42.694,23.32,95139.88,34.35,37.37
1962,42.69,23.324,94813.5,23.59,58.91
3982,42.654,23.33,94542.18,33.82,0.0
1954,42.704,23.354,95431.17,20.96,67.36
3738,42.7,23.332,95883.7,22.33,55.47
2323,42.686,23.4,94338.13,24.51,59.43
2266,42.738,23.272,95169.63,23.28,63.56
2262,42.691,23.324,95532.38,20.88,57.12
3982,42.654,23.33,94838.97,35.2,0.0
2294,42.645,23.265,92632.72,29.09,36.59
2264,42.671,23.31,95115.0,29.31,37.94
2262,42.691,23.324,95362.33,20.87,70.07
4358,42.703,23.373,95342.03,34.39,26.66
2036,42.657,23.349,94488.02,22.63,43.01
2234,42.685,23.356,94030.67,24.3,60.28
3474,42.68,23.293,95419.13,19.58,60.35
2262,42.691,23.324,94782.93,28.8,42.84
2294,42.645,23.265,93035.33,32.15,34.22
3472,42.669,23.318,94752.64,19.3,65.1
3738,42.7,23.332,95322.45,34.15,37.27
1954,42.704,23.354,95281.31,30.63,34.26
2266,42.738,23.272,95906.74,22.54,52.35
2232,42.685,23.301,94460.83,18.16,57.36
2224,42.651,23.335,94273.64,31.38,19.61
3968,42.689,23.357,95265.39,25.57,39.7
3558,42.671,23.364,94952.2,22.33,46.05
1764,42.622,23.366,93556.8,19.59,70.04
2038,42.694,23.32,95089.34,25.58,37.13
2232,42.685,23.301,94912.83,20.1,60.07
1850,42.677,23.311,94992.92,32.61,32.4
4479,42.675,23.24,93061.99,20.71,68.32
4477,42.629,23.301,92750.33,22.71,54.16
3738,42.7,23.332,95816.53,28.03,36.39
2323,42.686,23.4,95601.74,21.29,69.93
2294,42.645,23.265,92927.17,20.34,67.78
3092,42.666,23.284,94428.31,24.83,0.0
3558,42.671,23.364,95018.84,19.81,58.2
1764,42.622,23.366,93778.88,19.16,57.98
2266,42.738,23.272,95169.8,25.93,38.57
2036,42.657,23.349,94800.06,16.86,67.2
3438,42.738,23.293,94980.86,29.99,39.52
2216,42.664,23.373,94651.09,32.18,29.45
2323,42.686,23.4,95805.09,26.01,46.97
2292,42.663,23.273,95108.27,17.21,84.04
4471,42.698,23.291,95651.55,19.34,68.31
2038,42.694,23.32,95190.56,32.9,31.47
3092,42.666,23.284,94914.66,23.92,50.12
3428,42.624,23.406,95309.02,27.79,34.36
1846,42.64,23.31,93917.34,21.04,52.57
2264,42.671,23.31,94925.34,24.2,42.08
1962,42.69,23.324,95532.5,20.99,56.76
3428,42.624,23.406,95204.09,24.71,54.26
3092,42.666,23.284,93831.77,19.14,0.0
4469,42.665,23.293,94009.77,21.75,48.51
2262,42.691,23.324,95015.95,40.91,19.92
3512,42.683,23.335,95644.16,21.22,55.76
4358,42.703,23.373,95624.27,33.06,27.74
1764,42.622,23.366,93884.83,21.39,71.4
1954,42.704,23.354,95054.64,21.92,50.4
4479,42.675,23.24,93063.86,31.2,42.37
2038,42.694,23.32,95194.25,23.38,45.39
3738,42.7,23.332,95586.02,18.77,65.43
2224,42.651,23.335,95205.15,18.81,67.92
4473,42.625,23.321,92130.38,26.75,51.24
2232,42.685,23.301,95270.08,29.69,33.42
2234,42.685,23.356,94658.66,31.81,32.87
1764,42.622,23.366,94526.77,15.67,75.22
3836,42.702,23.371,95329.39,22.48,60.6
3558,42.671,23.364,94621.86,17.68,61.46
3428,42.624,23.406,95129.59,19.6,70.79
1850,42.677,23.311,94687.67,23.26,45.67
2232,42.685,23.301,94571.09,20.52,68.83
3102,42.665,23.392,94974.69,23.88,57.88
3432,42.71,23.419,96064.41,20.47,63.35
2262,42.691,23.324,94489.58,36.99,24.45
3836,42.702,23.371,96056.26,18.05,86.67
3096,42.7,23.36,95309.67,19.6,71.33
1764,42.622,23.366,94422.16,30.15,32.64
1850,42.677,23.311,93881.52,27.59,42.65
2224,42.651,23.335,94633.45,22.11,59.25
3474,42.68,23.293,95425.08,16.37,68.49
2036,42.657,23.349,93930.33,17.15,83.22
2264,42.671,23.31,95298.19,34.78,23.65
3474,42.68,23.293,94571.44,24.83,38.06
2224,42.651,23.335,95028.39,19.3,58.88
2264,42.671,23.31,95049.19,21.4,68.98
3428,42.624,23.406,95104.09,31.93,37.58
3982,42.654,23.33,94744.92,29.25,0.0
3512,42.683,23.335,95404.59,18.62,68.1
2216,42.664,23.373,95375.25,22.37,61.97
3102,42.665,23.392,95006.75,37.48,27.24
2234,42.685,23.356,94914.83,29.08,33.92
3620,42.678,23.254,94440.59,28.73,36.04
3558,42.671,23.364,94647.17,18.4,60.16
1954,42.704,23.354,95191.52,22.95,46.15
3472,42.669,23.318,94972.61,17.01,68.07
2234,42.685,23.356,95376.25,30.27,28.51
2323,42.686,23.4,95945.23,14.87,75.43
2228,42.693,23.333,95192.83,21.44,59.0
2224,42.651,23.335,94981.57,26.37,42.14
3438,42.738,23.293,95592.05,17.46,71.32
3982,42.654,23.33,94870.76,33.47,0.0
2224,42.651,23.335,95124.14,24.73,42.14
2262,42.691,23.324,95671.22,17.72,81.68
3620,42.678,23.254,94829.0,14.46,95.17
3836,42.702,23.371,95569.52,41.14,17.1
3836,42.702,23.371,95481.7,29.07,48.03
1764,42.622,23.366,94179.73,31.38,41.91
2224,42.651,23.335,94577.05,26.86,35.81
3620,42.678,23.254,93875.42,24.73,49.82
2294,42.645,23.265,92915.41,20.48,66.08
3092,42.666,23.284,95075.38,21.47,0.0
1952,42.709,23.398,94695.98,21.85,84.18
2266,42.738,23.272,94914.0,34.06,31.18
3472,42.669,23.318,94669.73,37.61,27.54
2230,42.692,23.332,95440.91,27.86,46.55
4475,42.654,23.316,93885.48,36.7,30.89
1764,42.622,23.366,94271.73,20.31,55.38
1850,42.677,23.311,94544.64,31.21,37.01
1952,42.709,23.398,94998.31,16.89,98.06
2036,42.657,23.349,94859.88,16.55,71.43
3296,42.671,23.325,95009.34,45.87,11.03
2607,42.66,23.319,94820.56,17.07,70.92
3500,42.703,23.349,95453.55,28.07,43.34
3436,42.693,23.359,94737.65,26.4,36.44
2040,42.686,23.351,94740.09,26.71,49.95
1962,42.69,23.324,94871.72,42.38,17.87
3836,42.702,23.371,95785.23,20.89,66.49
3836,42.702,23.371,95519.34,24.7,55.71
2294,42.645,23.265,92317.55,15.38,68.14
3472,42.669,23.318,94661.77,29.1,37.34
2036,42.657,23.349,94600.95,42.5,26.75
4358,42.703,23.373,95468.39,26.31,49.92
2216,42.664,23.373,95361.02,30.42,29.01
3512,42.683,23.335,94731.08,18.99,57.85
3428,42.624,23.406,93855.78,27.64,43.7
3428,42.624,23.406,94579.83,33.61,32.79
2262,42.691,23.324,94737.75,16.47,67.55
2264,42.671,23.31,94780.2,32.83,24.51
2232,42.685,23.301,94325.83,21.76,64.52
2230,42.692,23.332,95256.55,25.51,55.33
2607,42.66,23.319,94571.02,32.45,29.2
4473,42.625,23.321,92170.75,23.77,60.01
2232,42.685,23.301,95164.4,17.33,71.09
2224,42.651,23.335,94741.87,27.02,41.15
2038,42.694,23.32,95431.5,30.02,30.77
1764,42.622,23.366,94125.12,14.99,90.6
2224,42.651,23.335,94339.52,18.59,76.25
3092,42.666,23.284,94813.77,44.14,15.28
3474,42.68,23.293,94811.89,29.98,26.94
4467,42.665,23.278,94932.3,26.14,43.8
2262,42.691,23.324,95280.73,18.45,63.89
3296,42.671,23.325,94904.41,15.18,84.78
2266,42.738,23.272,95861.86,18.22,72.78
2230,42.692,23.332,94993.66,24.45,41.33
1846,42.64,23.31,94218.07,18.57,68.97
2036,42.657,23.349,95150.77,28.2,33.1
1962,42.69,23.324,94783.72,16.65,67.34
2266,42.738,23.272,95897.61,17.73,73.49
3092,42.666,23.284,94321.36,33.83,0.0
2232,42.685,23.301,94804.3,36.04,25.41
1954,42.704,23.354,95285.2,36.73,27.2
2323,42.686,23.4,95334.56,20.28,49.17
2234,42.685,23.356,95358.47,20.68,72.12
3836,42.702,23.371,94665.49,21.15,76.54
4473,42.625,23.321,92392.61,24.13,50.34
2266,42.738,23.272,95998.66,21.85,59.33
1764,42.622,23.366,93735.5,17.53,86.1
1850,42.677,23.311,94866.52,23.32,65.79
4558,42.706,23.38,95782.96,41.31,19.84
2040,42.686,23.351,94782.8,24.87,55.13
3982,42.654,23.33,95005.24,31.18,0.0
1954,42.704,23.354,95590.52,17.74,63.47
2262,42.691,23.324,95096.41,21.53,59.08
2036,42.657,23.349,94568.55,32.87,24.61
4471,42.698,23.291,95407.7,44.02,11.6
3296,42.671,23.325,94352.38,22.28,61.28
2264,42.671,23.31,94917.73,24.98,47.21
1846,42.64,23.31,93946.0,52.71,12.38
3102,42.665,23.392,95618.82,23.14,46.94
3472,42.669,23.318,93676.27,22.91,64.13
3836,42.702,23.371,95680.13,41.01,20.57
1952,42.709,23.398,94871.86,21.0,69.86
3472,42.669,23.318,94828.99,24.44,47.4
4477,42.629,23.301,91569.03,24.43,45.53
2038,42.694,23.32,95653.56,22.64,53.77
3982,42.654,23.33,93803.03,28.51,0.0
2036,42.657,23.349,93828.3,18.1,91.17
3738,42.7,23.332,94348.61,28.74,36.71
1962,42.69,23.324,95349.91,17.82,66.94
3296,42.671,23.325,95198.28,23.52,47.25
3096,42.7,23.36,95214.0,37.14,22.12
2323,42.686,23.4,95829.02,20.06,65.11
2607,42.66,23.319,93869.34,36.57,26.96
3738,42.7,23.332,95710.05,26.76,46.25
1954,42.704,23.354,95276.44,32.86,32.35
3296,42.671,23.325,94373.67,22.26,44.97
2234,42.685,23.356,95199.09,30.71,37.95
3620,42.678,23.254,93762.59,19.04,77.07
2266,42.738,23.272,96071.14,15.57,75.27
2230,42.692,23.332,95351.56,29.04,37.26
1962,42.69,23.324,95295.59,23.46,62.58
2323,42.686,23.4,95574.47,18.52,69.29
1850,42.677,23.311,94927.22,34.78,37.45
3620,42.678,23.254,94748.32,17.74,77.94
1764,42.622,23.366,93777.05,22.93,63.58
3738,42.7,23.332,95601.59,31.1,27.93
2234,42.685,23.356,94921.66,24.5,54.75
3102,42.665,23.392,94908.42,24.01,56.63
3620,42.678,23.254,94124.95,35.35,33.43
2228,42.693,23.333,95202.95,30.43,30.16
3474,42.68,23.293,94570.73,31.49,30.76
3620,42.678,23.254,94845.72,24.66,51.82
4558,42.706,23.38,94973.67,18.14,63.92
2262,42.691,23.324,94777.73,38.51,20.4
3102,42.665,23.392,94792.67,17.52,58.55
3428,42.624,23.406,94135.42,21.79,65.76
2216,42.664,23.373,95502.2,16.1,76.92
3982,42.654,23.33,94880.5,31.81,0.0
2232,42.685,23.301,95262.59,20.68,53.46
3436,42.693,23.359,95464.97,27.92,31.48
3102,42.665,23.392,95631.59,20.93,53.96
1962,42.69,23.324,95282.48,17.08,80.43
3432,42.71,23.419,96112.37,20.38,68.53
3620,42.678,23.254,95037.05,22.74,52.95
3438,42.738,23.293,94254.26,23.03,65.08
3436,42.693,23.359,95358.08,24.19,50.02
3472,42.669,23.318,94835.55,24.18,47.13
3438,42.738,23.293,95739.66,38.02,17.1
3432,42.71,23.419,95683.78,33.82,26.94
2294,42.645,23.265,92454.17,21.67,52.73
4479,42.675,23.24,93627.95,24.99,37.98
3620,42.678,23.254,94805.81,17.16,77.28
4471,42.698,23.291,94416.84,17.93,84.09
2266,42.738,23.272,95604.97,22.09,62.91
3428,42.624,23.406,94508.25,33.97,37.33
1952,42.709,23.398,95220.47,19.38,57.55
4469,42.665,23.293,94204.88,24.8,40.31
2230,42.692,23.332,95500.44,19.26,75.48
4477,42.629,23.301,92224.08,21.1,51.46
2262,42.691,23.324,94248.69,21.81,64.61
1764,42.622,23.366,93285.75,18.12,79.39
2292,42.663,23.273,94541.16,34.36,36.35
2040,42.686,23.351,94585.78,34.28,28.64
3428,42.624,23.406,95068.74,27.87,43.83
3438,42.738,23.293,95503.41,39.57,18.04
3500,42.703,23.349,95399.56,23.57,52.1
2038,42.694,23.32,94896.16,26.43,50.42
3438,42.738,23.293,95447.45,16.82,82.94
2262,42.691,23.324,95079.12,21.91,44.27
1850,42.677,23.311,95197.09,25.93,54.74
2294,42.645,23.265,92801.23,20.48,64.71
4475,42.654,23.316,94891.12,31.61,23.57
3558,42.671,23.364,94248.64,17.55,79.92
4358,42.703,23.373,95892.28,26.32,47.17
3092,42.666,23.284,94905.59,20.43,66.12
1962,42.69,23.324,95483.14,25.45,43.23
3472,42.669,23.318,94532.45,28.29,41.4
3500,42.703,23.349,95530.19,28.83,33.74
3474,42.68,23.293,94132.2,23.13,47.29
2224,42.651,23.335,95224.23,20.87,56.12
2038,42.694,23.32,94960.73,25.74,49.75
1764,42.622,23.366,94476.73,22.29,53.8
1954,42.704,23.354,94846.59,27.48,34.51
1846,42.64,23.31,93825.48,17.49,69.15
3436,42.693,23.359,94915.25,25.5,53.18
3092,42.666,23.284,94718.03,37.33,0.0
3558,42.671,23.364,95476.89,20.41,61.03
1846,42.64,23.31,94219.8,17.22,83.3
3500,42.703,23.349,95329.43,19.22,62.29
3512,42.683,23.335,95778.36,14.95,82.36
2228,42.693,23.333,95251.91,18.72,64.02
2216,42.664,23.373,95126.45,16.89,89.83
2036,42.657,23.349,94404.63,22.66,60.72
3432,42.71,23.419,95169.5,22.05,51.28
2224,42.651,23.335,94281.14,24.88,43.56
1962,42.69,23.324,95296.91,21.99,69.23
1962,42.69,23.324,94513.12,22.3,67.16
3512,42.683,23.335,95437.97,24.94,54.24
2264,42.671,23.31,95258.97,20.4,56.23
3102,42.665,23.392,95451.67,25.8,40.0
3102,42.665,23.392,95459.95,15.58,82.12
1846,42.64,23.31,93984.81,22.03,55.21
3738,42.7,23.332,94625.43,21.24,68.01
3620,42.678,23.254,94909.02,23.39,67.32
3296,42.671,23.325,94958.48,41.99,21.71
2038,42.694,23.32,95694.66,24.28,51.34
1846,42.64,23.31,94307.22,23.59,49.75
3836,42.702,23.371,95836.06,21.8,65.44
3836,42.702,23.371,95383.61,27.85,45.33
2038,42.694,23.32,95514.08,26.7,33.4
4473,42.625,23.321,93542.49,25.43,41.05
1962,42.69,23.324,95231.73,25.57,45.39
1764,42.622,23.366,94627.7,21.17,57.89
3092,42.666,23.284,94688.91,35.2,0.0
3738,42.7,23.332,95533.97,20.74,58.36
1954,42.704,23.354,94558.64,18.21,72.8
2230,42.692,23.332,95088.11,23.97,45.97
2038,42.694,23.32,95408.31,24.69,47.93
1954,42.704,23.354,94482.71,21.1,72.04
2224,42.651,23.335,94295.63,23.85,52.79
3432,42.71,23.419,95421.03,27.38,50.3
3436,42.693,23.359,94707.45,18.78,83.07
3102,42.665,23.392,95415.08,32.93,22.25
2264,42.671,23.31,94935.17,21.57,52.38
3472,42.669,23.318,94548.29,24.06,58.3
2323,42.686,23.4,94988.09,18.17,62.21
2607,42.66,23.319,94420.93,24.18,56.18
3432,42.71,23.419,95903.11,26.88,37.66
3474,42.68,23.293,94804.28,31.5,31.5
3432,42.71,23.419,95725.16,34.24,25.5
3102,42.665,23.392,95797.28,29.38,32.21
4467,42.665,23.278,93556.53,23.61,66.26
3102,42.665,23.392,95469.4,15.93,80.63
2224,42.651,23.335,94842.8,30.2,30.15
2607,42.66,23.319,94784.94,21.32,73.36
3438,42.738,23.293,94750.81,19.64,81.75
3096,42.7,23.36,94915.9,38.82,14.16
3738,42.7,23.332,95372.44,17.99,79.26
3982,42.654,23.33,94337.09,24.64,0.0
2224,42.651,23.335,94873.23,18.92,62.06
3642,42.694,23.36,95223.2,15.57,82.26
3474,42.68,23.293,94507.59,29.22,21.84
3642,42.694,23.36,95055.42,19.02,62.74
1846,42.64,23.31,93638.96,21.91,58.81
3620,42.678,23.254,93979.41,33.38,43.12
3436,42.693,23.359,95142.51,20.94,50.7
3512,42.683,23.335,95681.11,18.45,76.68
3738,42.7,23.332,95616.02,23.43,59.67
2264,42.671,23.31,95124.48,30.09,36.41
2038,42.694,23.32,95614.66,23.98,48.41
3738,42.7,23.332,94890.48,20.47,50.09
3968,42.689,23.357,95092.96,23.3,66.43
3512,42.683,23.335,94704.4,40.47,14.86
2292,42.663,23.273,95045.25,24.42,42.12
2607,42.66,23.319,94792.89,20.57,75.2
2038,42.694,23.32,95408.36,25.17,55.79
4469,42.665,23.293,93823.98,27.22,44.67
2294,42.645,23.265,92554.82,27.7,51.0
3836,42.702,23.371,95190.38,32.08,28.89
2234,42.685,23.356,94431.83,20.79,65.41
2230,42.692,23.332,94809.67,28.48,29.06
2036,42.657,23.349,94822.98,20.91,58.45
1952,42.709,23.398,96099.3,18.17,76.29
2040,42.686,23.351,95343.21,23.42,70.96
4473,42.625,23.321,93515.33,19.58,60.61
2232,42.685,23.301,95474.43,18.61,58.17
3328,42.675,23.356,94250.08,22.0,65.23
3102,42.665,23.392,95005.61,29.46,29.29
3096,42.7,23.36,95952.14,18.81,63.58
2292,42.663,23.273,94348.78,22.97,59.73
1954,42.704,23.354,95432.69,21.64,65.83
2607,42.66,23.319,95050.03,27.37,34.63
3102,42.665,23.392,95540.44,24.2,53.44
2038,42.694,23.32,95273.77,25.63,52.44
3836,42.702,23.371,95659.83,16.39,77.06
3836,42.702,23.371,95266.93,18.41,81.8
2607,42.66,23.319,94566.59,38.63,23.72
3512,42.683,23.335,95608.58,21.72,56.13
2323,42.686,23.4,95502.19,26.66,44.04
2607,42.66,23.319,94842.73,16.47,73.62
2228,42.693,23.333,95274.18,31.63,39.14
2228,42.693,23.333,95465.27,19.39,76.46
2294,42.645,23.265,92817.33,26.84,38.0
3836,42.702,23.371,95722.97,17.64,76.75
2232,42.685,23.301,95302.79,22.77,52.38
2216,42.664,23.373,94216.45,20.06,86.18
3472,42.669,23.318,93449.05,23.83,61.29
1846,42.64,23.31,93532.34,18.48,75.57
4469,42.665,23.293,94796.02,31.1,29.93
2038,42.694,23.32,95219.36,27.58,45.87
3836,42.702,23.371,95723.13,38.18,20.18
2036,42.657,23.349,94727.98,16.83,73.29
4479,42.675,23.24,92995.68,23.02,67.56
3428,42.624,23.406,94353.28,33.72,36.14
1954,42.704,23.354,94490.43,19.16,72.11
2266,42.738,23.272,95457.58,19.98,68.19
2232,42.685,23.301,94698.11,23.66,51.89
4471,42.698,23.291,95680.41,24.46,52.44
3512,42.683,23.335,95139.81,23.22,41.44
3982,42.654,23.33,95087.31,21.12,0.0
2607,42.66,23.319,94126.05,30.67,37.36
1764,42.622,23.366,94326.55,19.88,70.4
3092,42.666,23.284,94054.34,17.59,63.0
2230,42.692,23.332,95477.58,19.15,76.1
2224,42.651,23.335,94765.42,31.01,31.21
2262,42.691,23.324,95089.41,19.13,53.54
1962,42.69,23.324,95588.77,39.59,20.41
2230,42.692,23.332,94923.96,27.15,50.71
3982,42.654,23.33,95050.86,28.51,0.0
3432,42.71,23.419,95888.06,22.39,53.63
3982,42.654,23.33,94455.0,35.09,0.0
2230,42.692,23.332,95343.75,20.72,62.61
3836,42.702,23.371,95328.24,22.69,58.58
1846,42.64,23.31,94037.3,23.4,60.5
3836,42.702,23.371,95548.64,25.15,55.79
2607,42.66,23.319,94615.9,22.68,43.73
3092,42.666,23.284,94687.55,35.5,0.0
3428,42.624,23.406,94500.85,33.88,27.74
4467,42.665,23.278,94106.48,21.56,51.63
3092,42.666,23.284,94963.19,26.65,48.76
2038,42.694,23.32,95469.23,30.3,30.16
2036,42.657,23.349,94718.34,37.54,21.84
3474,42.68,23.293,94845.46,20.83,59.83
3968,42.689,23.357,95246.91,30.27,44.45
2294,42.645,23.265,93304.62,18.01,84.02
2228,42.693,23.333,94720.22,30.13,38.82
2323,42.686,23.4,95160.97,22.45,64.18
3832,42.662,23.289,94097.66,28.67,29.82
2234,42.685,23.356,95558.16,19.77,63.59
3436,42.693,23.359,95514.66,22.87,56.99
3474,42.68,23.293,94407.8,26.12,35.43
2234,42.685,23.356,94443.71,23.72,54.67
2038,42.694,23.32,95672.41,23.59,50.14
3296,42.671,23.325,95005.05,22.08,65.52
3982,42.654,23.33,95005.84,31.23,0.0
3436,42.693,23.359,94892.26,28.54,23.23
4558,42.706,23.38,94698.71,26.66,46.66
2216,42.664,23.373,95095.12,31.82,37.47
3472,42.669,23.318,95064.4,16.87,72.89
3432,42.71,23.419,95679.78,20.5,76.99
3642,42.694,23.36,94953.83,21.78,51.17
2294,42.645,23.265,92448.48,39.57,12.11
2230,42.692,23.332,94795.03,28.63,31.49
3642,42.694,23.36,95357.8,16.32,73.44
3500,42.703,23.349,94991.9,33.31,23.31
2262,42.691,23.324,94453.75,18.2,74.41
2294,42.645,23.265,91904.97,18.18,79.75
2234,42.685,23.356,95196.13,21.12,53.38
2234,42.685,23.356,94465.66,25.32,55.14
1846,42.64,23.31,94389.81,15.84,74.08
3836,42.702,23.371,95244.49,40.24,23.74
3472,42.669,23.318,93884.66,22.17,44.17
2232,42.685,23.301,95173.14,30.09,36.26
3620,42.678,23.254,94830.06,34.36,40.58
2232,42.685,23.301,94209.16,19.98,65.17
3512,42.683,23.335,94748.08,26.01,37.02
4358,42.703,23.373,95195.54,36.7,21.41
3738,42.7,23.332,95445.24,28.71,38.17
2232,42.685,23.301,95234.59,20.76,55.25
3642,42.694,23.36,94710.58,29.27,33.81
4477,42.629,23.301,92666.45,30.51,32.77
3096,42.7,23.36,94934.73,29.24,42.92
2266,42.738,23.272,95633.3,30.34,33.08
2323,42.686,23.4,95512.98,16.91,70.77
3500,42.703,23.349,95388.52,17.06,80.87
2323,42.686,23.4,95608.45,31.75,38.12
3472,42.669,23.318,94253.47,21.02,51.16
3512,42.683,23.335,95130.84,22.21,54.77
3296,42.671,23.325,94909.11,19.57,66.32
1846,42.64,23.31,92823.39,21.09,74.83
3092,42.666,23.284,95081.05,24.23,0.0
3500,42.703,23.349,95493.66,24.78,62.46
1962,42.69,23.324,95795.48,18.44,60.57
2266,42.738,23.272,95586.25,24.82,56.37
3102,42.665,23.392,95568.0,23.0,51.46
2323,42.686,23.4,94967.23,30.86,37.72
2264,42.671,23.31,94085.21,24.52,62.12
3326,42.662,23.368,93748.53,39.49,21.27
4477,42.629,23.301,92677.15,28.05,34.41
1952,42.709,23.398,95138.87,28.46,39.9
3474,42.68,23.293,95115.97,28.14,31.5
3096,42.7,23.36,95818.14,26.14,36.93
4475,42.654,23.316,94990.48,18.74,68.94
3474,42.68,23.293,94216.7,22.08,46.36
2230,42.692,23.332,95565.0,20.08,62.28
3472,42.669,23.318,94851.13,28.24,33.25
1846,42.64,23.31,93548.58,36.58,32.7
1846,42.64,23.31,94103.5,24.86,54.27
2216,42.664,23.373,94658.19,24.53,56.82
2323,42.686,23.4,95863.15,17.36,86.33
1954,42.704,23.354,95411.06,16.69,78.43
3428,42.624,23.406,94441.34,29.17,30.24
3092,42.666,23.284,94416.34,33.74,0.0
2234,42.685,23.356,95270.72,25.4,43.48
2294,42.645,23.265,93339.99,19.46,72.44
3428,42.624,23.406,95095.06,26.89,45.81
3296,42.671,23.325,94833.13,21.03,59.07
2323,42.686,23.4,94559.2,28.62,47.52
3472,42.669,23.318,95042.01,21.75,46.11
1764,42.622,23.366,94417.31,31.07,33.85
3428,42.624,23.406,94023.19,26.01,54.36
2607,42.66,23.319,94932.51,32.58,27.5
3438,42.738,23.293,95436.91,20.77,81.63
3500,42.703,23.349,94386.02,22.37,63.96
3642,42.694,23.36,95191.44,16.77,76.43
3472,42.669,23.318,94579.05,21.83,48.39
2036,42.657,23.349,95114.18,19.1,70.31
3296,42.671,23.325,95293.3,16.42,75.78
2038,42.694,23.32,94901.86,26.4,50.44
4467,42.665,23.278,93836.69,21.56,65.68
2224,42.651,23.335,94985.23,26.89,43.73
1954,42.704,23.354,95030.77,27.71,35.56
2216,42.664,23.373,94616.9,33.84,35.48
1846,42.64,23.31,93076.11,29.69,38.6
1846,42.64,23.31,93932.41,17.67,77.32
3474,42.68,23.293,94712.37,32.99,28.61
1846,42.64,23.31,94349.42,17.32,78.2
3438,42.738,23.293,94963.86,23.48,63.22
3432,42.71,23.419,95832.86,29.61,34.47
2036,42.657,23.349,94396.36,22.14,63.74
2262,42.691,23.324,94892.45,23.96,41.66
2216,42.664,23.373,95461.94,30.06,40.72
2264,42.671,23.31,94394.25,37.5,23.68
1846,42.64,23.31,94267.77,25.74,43.51
1954,42.704,23.354,95517.63,19.96,61.37
1764,42.622,23.366,94494.88,18.42,66.66
3432,42.71,23.419,95608.69,29.75,42.28
3500,42.703,23.349,95089.88,49.29,9.55
3102,42.665,23.392,95498.55,25.7,48.88
2292,42.663,23.273,94520.16,20.37,64.07
3472,42.669,23.318,94185.6,25.74,46.22
2264,42.671,23.31,94739.92,26.72,48.18
1850,42.677,23.311,94952.34,23.37,46.59
3092,42.666,23.284,94923.13,31.28,0.0
